StartTime,LastTime,Trans,Flgs,Dur,RunTime,IdleTime,Mean,StdDev,Sum,Min,Max,SrcMa,DstMa,sEnc,dEnc,SrcAddr,DstAddr,Proto,Sport,Dport,sTos,dTos,sDSb,dDSb,sTtl,dTtl,sHops,dHops,sIpId,dIpId,AutoId,Cause,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,TotAppByte,SAppBytes,DAppBytes,PCRatio,Load,SrcLoad,DstLoad,Loss,SrcLoss,DstLoss,pLoss,Retrans,SrcRetra,DstRetra,pRetran,SrcGap,DstGap,Rate,SrcRate,DstRate,Dir,State,SrcWin,DstWin,SrcTCPBase,DstTCPBase,SrcMss,DstMss,TcpRtt,SynAck,AckDat,TcpOpt,Inode,Offset,sMeanPktSz,dMeanPktSz
07/03.06:06:51.635433,07/03.06:06:51.936221,1, e d      ,0.300788,0.300788,1728415872.000000,0.300788,0.000000,0.300788,0.300788,0.300788,UAA,UAA,e,e,192.168.10.16,23.194.141.58,tcp,60414,http,0,8,cs0, 2,64,55,0,9,0x6c7e,0x8423,0,Start,33,15,18,28385,1364,27021,0,0,0,-0.000000,712634.875000,33884.332031,678750.500000,3,0,3,8.333333,0,0,0,0.000000,0,0,106.387230,46.544411,56.518215, ->,FIN,81408,30048,3515871423,1632303050,1460,1460,0.023244,0.023185,0.000059,Mws   T,,397888,90.933334,1501.166626
07/03.06:06:51.635734,07/03.06:06:55.610201,1, e d      ,3.974467,3.974467,1728415872.000000,3.974467,0.000000,3.974467,3.974467,3.974467,UAA,UAA,e,e,192.168.10.16,23.194.141.58,tcp,60416,http,0,8,cs0, 2,64,55,0,9,0x29a0,0x1051,0,Start,24,11,13,19428,1103,18325,0,0,0,-0.000000,36068.230469,2018.887085,34049.343750,2,0,2,7.692308,0,0,0,0.000000,0,0,5.786940,2.516061,3.019273, ->,FIN,64000,30048,812330750,1635551678,1460,1460,0.023235,0.023164,0.000071,Mws   T,,398100,100.272728,1409.615356
07/03.06:06:51.725387,07/03.06:06:51.725614,1, e        ,0.000227,0.000227,1728415872.000000,0.000227,0.000000,0.000227,0.000227,0.000227,UAA,UAA,e,e,192.168.10.16,192.168.10.3,udp,42562,domain,0,0,cs0,cs0,64,128,0,0,0x93b6,0xf65a,0,Start,4,2,2,458,178,280,0,0,0,-0.000000,8070484.500000,3136564.000000,4933921.000000,0,0,0,0.000000,0,0,0,0.000000,,,13215.859375,4405.286621,4405.286621,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,398312,89.000000,140.000000
07/03.06:06:51.725391,07/03.06:06:51.725678,1, e        ,0.000287,0.000287,1728415872.000000,0.000287,0.000000,0.000287,0.000287,0.000287,UAA,UAA,e,e,192.168.10.16,192.168.10.3,udp,62395,domain,0,0,cs0,cs0,64,128,0,0,0x94b6,0xf75a,0,Start,4,2,2,482,178,304,0,0,0,-0.000000,6717770.500000,2480836.250000,4236934.000000,0,0,0,0.000000,0,0,0,0.000000,,,10452.961914,3484.320557,3484.320557,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,398400,89.000000,152.000000
07/03.06:06:51.857912,07/03.06:06:57.613973,1, e        ,5.756061,5.756061,1728415872.000000,5.756061,0.000000,5.756061,5.756061,5.756061,UAA,UAA,e,e,192.168.10.14,172.217.12.206,tcp,49788,http,0,0,cs0,cs0,128,52,0,12,0xf526,0x2a3c,0,Start,6,4,2,372,246,126,0,0,0,-0.000000,344.680145,257.120270,87.559875,0,0,0,0.000000,0,0,0,0.000000,0,0,0.868650,0.521190,0.173730, ->,FIN,66048,5475840,654593515,1014913159,1460,1380,0.337268,0.337146,0.000122,Mws,,398488,61.500000,63.000000
07/03.06:06:51.857998,07/03.06:06:53.540628,1, e        ,1.682630,1.682630,1728415872.000000,1.682630,0.000000,1.682630,1.682630,1.682630,UAA,UAA,e,e,192.168.10.14,69.172.216.55,tcp,49789,https,0,0,cs0,cs0,128,49,0,15,0x241e,0xde8b,0,Start,18,9,9,8993,5113,3880,0,0,0,-0.000000,38007.167969,21609.029297,16398.138672,0,0,0,0.000000,0,0,0,0.000000,0,0,10.103231,4.754462,4.754462, ->,FIN,65024,39424,3983604062,1712465048,1460,1460,0.026206,0.026158,0.000048,Mws,,398696,568.111084,431.111115
07/03.06:06:51.860202,07/03.06:08:47.682652,1, e s      ,115.822449,115.822449,1728415872.000000,115.822449,0.000000,115.822449,115.822449,115.822449,UAA,UAA,e,e,192.168.10.14,172.217.12.206,tcp,49790,http,0,0,cs0,cs0,128,52,0,12,0x9427,0x9da4,0,Start,32,17,15,3159,1447,1712,0,0,0,-0.000000,204.450867,94.075027,110.375839,11,11,0,25.581395,0,0,0,0.000000,0,0,0.267651,0.138142,0.120875, ->,FIN,65280,43904,2136067140,544254094,1460,1380,0.045310,0.045277,0.000033,MwsS,,398908,85.117645,114.133331
07/03.06:06:52.022587,07/03.06:06:52.053637,1, e        ,0.031050,0.031050,1728415872.000000,0.031050,0.000000,0.031050,0.031050,0.031050,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,52404,domain,0,0,cs0,cs0,128,128,0,0,0x526f,0x1035,0,Start,4,2,2,466,172,294,0,0,0,-0.000000,60032.207031,22157.810547,37874.394531,0,0,0,0.000000,0,0,0,0.000000,,,96.618355,32.206120,32.206120,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,399120,86.000000,147.000000
07/03.06:06:52.022824,07/03.06:06:52.053436,1, e        ,0.030612,0.030612,1728415872.000000,0.030612,0.000000,0.030612,0.030612,0.030612,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,60919,domain,0,0,cs0,cs0,128,255,0,0,0x6269,0x673b,0,Start,2,1,1,255,97,158,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,32.666927,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,399208,97.000000,158.000000
07/03.06:06:52.027808,07/03.06:06:52.058854,1, e        ,0.031046,0.031046,1728415872.000000,0.031046,0.000000,0.031046,0.031046,0.031046,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,62183,domain,0,0,cs0,cs0,128,128,0,0,0x536f,0x1135,0,Start,4,2,2,468,174,294,0,0,0,-0.000000,60297.625000,22418.347656,37879.277344,0,0,0,0.000000,0,0,0,0.000000,,,96.630806,32.210270,32.210270,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,399292,87.000000,147.000000
07/03.06:06:52.027986,07/03.06:06:52.058647,1, e        ,0.030661,0.030661,1728415872.000000,0.030661,0.000000,0.030661,0.030661,0.030661,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,61539,domain,0,0,cs0,cs0,128,255,0,0,0x6369,0x683b,0,Start,2,1,1,256,98,158,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,32.614723,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,399380,98.000000,158.000000
07/03.06:06:52.039153,07/03.06:06:52.079379,1, e        ,0.040226,0.040226,1728415872.000000,0.040226,0.000000,0.040226,0.040226,0.040226,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,52658,domain,0,0,cs0,cs0,128,128,0,0,0x546f,0x1435,0,Start,4,2,2,472,168,304,0,0,0,-0.000000,46934.816406,16705.613281,30229.203125,0,0,0,0.000000,0,0,0,0.000000,,,74.578629,24.859543,24.859543,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,399464,84.000000,152.000000
07/03.06:06:52.039310,07/03.06:06:52.079065,1, e        ,0.039755,0.039755,1728415872.000000,0.039755,0.000000,0.039755,0.039755,0.039755,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,62510,domain,0,0,cs0,cs0,128,255,0,0,0x6469,0x693b,0,Start,2,1,1,258,95,163,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,25.154068,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,399552,95.000000,163.000000
07/03.06:06:52.041555,07/03.06:06:52.082191,1, e        ,0.040636,0.040636,1728415872.000000,0.040636,0.000000,0.040636,0.040636,0.040636,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,55830,domain,0,0,cs0,cs0,128,128,0,0,0x556f,0x1635,0,Start,4,2,2,474,172,302,0,0,0,-0.000000,46658.136719,16930.800781,29727.335938,0,0,0,0.000000,0,0,0,0.000000,,,73.826164,24.608723,24.608723,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,399636,86.000000,151.000000
07/03.06:06:52.041704,07/03.06:06:52.082025,1, e        ,0.040321,0.040321,1728415872.000000,0.040321,0.000000,0.040321,0.040321,0.040321,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,61208,domain,0,0,cs0,cs0,128,255,0,0,0x6569,0x6a3b,0,Start,2,1,1,259,97,162,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,24.800972,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,399724,97.000000,162.000000
07/03.06:06:52.049388,07/03.06:06:52.082367,1, e        ,0.032979,0.032979,1728415872.000000,0.032979,0.000000,0.032979,0.032979,0.032979,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,55191,domain,0,0,cs0,cs0,128,128,0,0,0x566f,0x1735,0,Start,4,2,2,466,172,294,0,0,0,-0.000000,56520.816406,20861.759766,35659.054688,0,0,0,0.000000,0,0,0,0.000000,,,90.966980,30.322327,30.322327,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,399808,86.000000,147.000000
07/03.06:06:52.049554,07/03.06:06:52.082175,1, e        ,0.032621,0.032621,1728415872.000000,0.032621,0.000000,0.032621,0.032621,0.032621,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,61927,domain,0,0,cs0,cs0,128,255,0,0,0x6669,0x6b3b,0,Start,2,1,1,255,97,158,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,30.655100,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,399896,97.000000,158.000000
07/03.06:06:52.077333,07/03.06:06:52.108375,1, e        ,0.031042,0.031042,1728415872.000000,0.031042,0.000000,0.031042,0.031042,0.031042,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,59270,domain,0,0,cs0,cs0,128,128,0,0,0x576f,0x1835,0,Start,4,2,2,474,172,302,0,0,0,-0.000000,61078.539062,22163.519531,38915.019531,0,0,0,0.000000,0,0,0,0.000000,,,96.643257,32.214420,32.214420,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,399980,86.000000,151.000000
07/03.06:06:52.077523,07/03.06:06:52.108214,1, e        ,0.030691,0.030691,1728415872.000000,0.030691,0.000000,0.030691,0.030691,0.030691,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,62250,domain,0,0,cs0,cs0,128,255,0,0,0x6969,0x6c3b,0,Start,2,1,1,259,97,162,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,32.582844,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,400068,97.000000,162.000000
07/03.06:06:52.078561,07/03.06:06:52.109415,1, e        ,0.030854,0.030854,1728415872.000000,0.030854,0.000000,0.030854,0.030854,0.030854,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,52510,domain,0,0,cs0,cs0,128,128,0,0,0x586f,0x1935,0,Start,4,2,2,426,174,252,0,0,0,-0.000000,55227.847656,22557.853516,32669.994141,0,0,0,0.000000,0,0,0,0.000000,,,97.232124,32.410709,32.410709,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,400152,87.000000,126.000000
07/03.06:06:52.078767,07/03.06:06:52.109253,1, e        ,0.030486,0.030486,1728415872.000000,0.030486,0.000000,0.030486,0.030486,0.030486,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,61832,domain,0,0,cs0,cs0,128,255,0,0,0x6a69,0x6d3b,0,Start,2,1,1,235,98,137,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,32.801941,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,400236,98.000000,137.000000
07/03.06:06:52.081018,07/03.06:06:52.111618,1, e        ,0.030600,0.030600,1728415872.000000,0.030600,0.000000,0.030600,0.030600,0.030600,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,62871,domain,0,0,cs0,cs0,128,128,0,0,0x596f,0x1a35,0,Start,4,2,2,426,174,252,0,0,0,-0.000000,55686.273438,22745.097656,32941.175781,0,0,0,0.000000,0,0,0,0.000000,,,98.039215,32.679737,32.679737,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,400320,87.000000,126.000000
07/03.06:06:52.081193,07/03.06:06:52.111463,1, e        ,0.030270,0.030270,1728415872.000000,0.030270,0.000000,0.030270,0.030270,0.030270,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,62367,domain,0,0,cs0,cs0,128,255,0,0,0x6c69,0x6e3b,0,Start,2,1,1,235,98,137,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,33.036007,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,400404,98.000000,137.000000
07/03.06:06:52.109087,07/03.06:06:57.613976,1, e        ,5.504889,5.504889,1728415872.000000,5.504889,0.000000,5.504889,5.504889,5.504889,UAA,UAA,e,e,192.168.10.14,172.217.12.206,tcp,49791,http,0,0,cs0,cs0,128,52,0,12,0xf626,0x6b03,0,Start,6,4,2,372,246,126,0,0,0,-0.000000,360.406891,268.851929,91.554977,0,0,0,0.000000,0,0,0,0.000000,0,0,0.908284,0.544970,0.181657, ->,FIN,66048,5475840,3019483935,1916372633,1460,1380,0.044936,0.044863,0.000073,Mws,,400488,61.500000,63.000000
07/03.06:06:52.184723,07/03.06:06:52.184943,1, e        ,0.000220,0.000220,1728415872.000000,0.000220,0.000000,0.000220,0.000220,0.000220,UAA,UAA,e,e,192.168.10.16,192.168.10.3,udp,50772,domain,0,0,cs0,cs0,64,128,0,0,0xb6b6,0x085b,0,Start,4,2,2,458,178,280,0,0,0,-0.000000,8327272.500000,3236363.500000,5090909.000000,0,0,0,0.000000,0,0,0,0.000000,,,13636.363281,4545.454590,4545.454590,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,400696,89.000000,140.000000
07/03.06:06:52.184740,07/03.06:06:52.185008,1, e        ,0.000268,0.000268,1728415872.000000,0.000268,0.000000,0.000268,0.000268,0.000268,UAA,UAA,e,e,192.168.10.16,192.168.10.3,udp,5784,domain,0,0,cs0,cs0,64,128,0,0,0xb7b6,0x095b,0,Start,4,2,2,482,178,304,0,0,0,-0.000000,7194030.000000,2656716.500000,4537313.500000,0,0,0,0.000000,0,0,0,0.000000,,,11194.029297,3731.343262,3731.343262,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,400784,89.000000,152.000000
07/03.06:06:52.256634,07/03.06:06:52.257597,1, e        ,0.000963,0.000963,1728415872.000000,0.000963,0.000000,0.000963,0.000963,0.000963,UAA,UAA,e,e,192.168.10.16,192.168.10.3,udp,33676,domain,0,0,cs0,cs0,64,128,0,0,0xbeb6,0x0c5b,0,Start,4,2,2,456,168,288,0,0,0,-0.000000,1894081.000000,697819.312500,1196261.625000,0,0,0,0.000000,0,0,0,0.000000,,,3115.264893,1038.421631,1038.421631,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,400872,84.000000,144.000000
07/03.06:06:52.256639,07/03.06:06:52.287716,1, e        ,0.031077,0.031077,1728415872.000000,0.031077,0.000000,0.031077,0.031077,0.031077,UAA,UAA,e,e,192.168.10.16,192.168.10.3,udp,59372,domain,0,0,cs0,cs0,64,128,0,0,0xbfb6,0x0f5b,0,Start,4,2,2,480,168,312,0,0,0,-0.000000,61782.027344,21623.708984,40158.316406,0,0,0,0.000000,0,0,0,0.000000,,,96.534416,32.178139,32.178139,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,400960,84.000000,156.000000
07/03.06:06:52.256846,07/03.06:06:52.257386,1, e        ,0.000540,0.000540,1728415872.000000,0.000540,0.000000,0.000540,0.000540,0.000540,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,61230,domain,0,0,cs0,cs0,128,255,0,0,0x7469,0x6f3b,0,Start,2,1,1,250,95,155,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,1851.851929,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,401048,95.000000,155.000000
07/03.06:06:52.256913,07/03.06:06:52.287506,1, e        ,0.030593,0.030593,1728415872.000000,0.030593,0.000000,0.030593,0.030593,0.030593,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,60159,domain,0,0,cs0,cs0,128,255,0,0,0x7569,0x703b,0,Start,2,1,1,262,95,167,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,32.687214,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,401132,95.000000,167.000000
07/03.06:06:52.279888,07/03.06:06:52.311287,1, e        ,0.031399,0.031399,1728415872.000000,0.031399,0.000000,0.031399,0.031399,0.031399,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,57569,domain,0,0,cs0,cs0,128,128,0,0,0x5a6f,0x2335,0,Start,4,2,2,596,154,442,0,0,0,-0.000000,75925.984375,19618.458984,56307.523438,0,0,0,0.000000,0,0,0,0.000000,,,95.544441,31.848148,31.848148,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,401216,77.000000,221.000000
07/03.06:06:52.280115,07/03.06:06:52.311031,1, e        ,0.030916,0.030916,1728415872.000000,0.030916,0.000000,0.030916,0.030916,0.030916,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,60672,domain,0,0,cs0,cs0,128,255,0,0,0x7769,0x713b,0,Start,2,1,1,320,88,232,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,32.345711,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,401304,88.000000,232.000000
07/03.06:06:52.280228,07/03.06:06:52.311652,1, e        ,0.031424,0.031424,1728415872.000000,0.031424,0.000000,0.031424,0.031424,0.031424,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,63778,domain,0,0,cs0,cs0,128,128,0,0,0x5b6f,0x2435,0,Start,4,2,2,588,144,444,0,0,0,-0.000000,74847.250000,18329.937500,56517.308594,0,0,0,0.000000,0,0,0,0.000000,,,95.468430,31.822809,31.822809,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,401388,72.000000,222.000000
07/03.06:06:52.280419,07/03.06:06:52.311411,1, e        ,0.030992,0.030992,1728415872.000000,0.030992,0.000000,0.030992,0.030992,0.030992,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,60280,domain,0,0,cs0,cs0,128,255,0,0,0x7869,0x723b,0,Start,2,1,1,324,114,210,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,32.266392,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,401476,114.000000,210.000000
07/03.06:06:52.286660,07/03.06:06:53.651121,1, e        ,1.364461,1.364461,1728415872.000000,1.364461,0.000000,1.364461,1.364461,1.364461,UAA,UAA,e,e,192.168.10.14,69.172.216.111,tcp,49792,https,0,0,cs0,cs0,128,49,0,15,0x9f30,0x2f04,0,Start,18,9,9,7388,3509,3879,0,0,0,-0.000000,38508.980469,18292.937500,20216.042969,0,0,0,0.000000,0,0,0,0.000000,0,0,12.459133,5.863122,5.863122, ->,FIN,65024,36352,4007953666,4139170195,1460,1460,0.023694,0.023611,0.000083,Mws,,401560,389.888885,431.000000
07/03.06:06:52.289027,07/03.06:08:47.664891,1, e d      ,115.375862,115.375862,1728415872.000000,115.375862,0.000000,115.375862,115.375862,115.375862,UAA,UAA,e,e,192.168.10.16,172.217.12.200,tcp,48816,http,0,0,cs0,cs0,64,52,0,12,0x8117,0x07ee,0,Start,56,28,28,27739,2148,25591,0,0,0,-0.000000,1854.807373,143.669571,1711.137817,2,0,2,3.448276,0,0,0,0.000000,0,0,0.476703,0.234018,0.234018, ->,FIN,77952,43520,1653053667,3297497107,1460,1380,0.036898,0.036815,0.000083,Mws   T,,401772,76.714287,913.964294
07/03.06:06:52.328825,07/03.06:06:52.329047,1, e        ,0.000222,0.000222,1728415872.000000,0.000222,0.000000,0.000222,0.000222,0.000222,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,65185,domain,0,0,cs0,cs0,128,128,0,0,0x5c6f,0x2535,0,Start,4,2,2,604,206,398,0,0,0,-0.000000,10882883.000000,3711711.750000,7171171.000000,0,0,0,0.000000,0,0,0,0.000000,,,13513.513672,4504.504395,4504.504395,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,401984,103.000000,199.000000
07/03.06:06:52.332432,07/03.06:06:52.393558,1, e        ,0.061126,0.061126,1728415872.000000,0.061126,0.000000,0.061126,0.061126,0.061126,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,62086,domain,0,0,cs0,cs0,128,128,0,0,0x5d6f,0x3035,0,Start,4,2,2,660,150,510,0,0,0,-0.000000,43189.476562,9815.790039,33373.687500,0,0,0,0.000000,0,0,0,0.000000,,,49.078949,16.359650,16.359650,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,402072,75.000000,255.000000
07/03.06:06:52.332593,07/03.06:06:52.393240,1, e        ,0.060647,0.060647,1728415872.000000,0.060647,0.000000,0.060647,0.060647,0.060647,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,61207,domain,0,0,cs0,cs0,128,255,0,0,0x7d69,0x753b,0,Start,2,1,1,352,86,266,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,16.488861,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,402160,86.000000,266.000000
07/03.06:06:52.333319,07/03.06:06:52.424905,1, e        ,0.091586,0.091586,1728415872.000000,0.091586,0.000000,0.091586,0.091586,0.091586,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,57700,domain,0,0,cs0,cs0,128,128,0,0,0x5e6f,0x3335,0,Start,4,2,2,460,140,320,0,0,0,-0.000000,20090.406250,6114.471680,13975.934570,0,0,0,0.000000,0,0,0,0.000000,,,32.756096,10.918699,10.918699,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,402248,70.000000,160.000000
07/03.06:06:52.333462,07/03.06:06:52.424659,1, e        ,0.091197,0.091197,1728415872.000000,0.091197,0.000000,0.091197,0.091197,0.091197,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,62168,domain,0,0,cs0,cs0,128,255,0,0,0x7e69,0x783b,0,Start,2,1,1,252,81,171,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,10.965273,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,402336,81.000000,171.000000
07/03.06:06:52.333590,07/03.06:06:52.425352,1, e        ,0.091762,0.091762,1728415872.000000,0.091762,0.000000,0.091762,0.091762,0.091762,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,55543,domain,0,0,cs0,cs0,128,128,0,0,0x5f6f,0x3435,0,Start,4,2,2,390,144,246,0,0,0,-0.000000,17000.501953,6277.108398,10723.393555,0,0,0,0.000000,0,0,0,0.000000,,,32.693272,10.897758,10.897758,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,402420,72.000000,123.000000
07/03.06:06:52.333737,07/03.06:06:52.365124,1, e        ,0.031387,0.031387,1728415872.000000,0.031387,0.000000,0.031387,0.031387,0.031387,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,59183,domain,0,0,cs0,cs0,128,128,0,0,0x606f,0x2e35,0,Start,4,2,2,328,148,180,0,0,0,-0.000000,41800.742188,18861.310547,22939.431641,0,0,0,0.000000,0,0,0,0.000000,,,95.580971,31.860323,31.860323,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,402504,74.000000,90.000000
07/03.06:06:52.333787,07/03.06:06:52.425148,1, e        ,0.091361,0.091361,1728415872.000000,0.091361,0.000000,0.091361,0.091361,0.091361,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,60590,domain,0,0,cs0,cs0,128,255,0,0,0x7f69,0x793b,0,Start,2,1,1,217,83,134,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,10.945589,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,402588,83.000000,134.000000
07/03.06:06:52.333908,07/03.06:06:52.364948,1, e        ,0.031040,0.031040,1728415872.000000,0.031040,0.000000,0.031040,0.031040,0.031040,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,61794,domain,0,0,cs0,cs0,128,255,0,0,0x8069,0x733b,0,Start,2,1,1,186,85,101,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,32.216496,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,402672,85.000000,101.000000
07/03.06:06:52.335322,07/03.06:06:52.396066,1, e        ,0.060744,0.060744,1728415872.000000,0.060744,0.000000,0.060744,0.060744,0.060744,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,61886,domain,0,0,cs0,cs0,128,128,0,0,0x616f,0x3135,0,Start,4,2,2,530,168,362,0,0,0,-0.000000,34900.566406,11062.821289,23837.746094,0,0,0,0.000000,0,0,0,0.000000,,,49.387596,16.462532,16.462532,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,402756,84.000000,181.000000
07/03.06:06:52.335448,07/03.06:06:52.395835,1, e        ,0.060387,0.060387,1728415872.000000,0.060387,0.000000,0.060387,0.060387,0.060387,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,60608,domain,0,0,cs0,cs0,128,255,0,0,0x8169,0x763b,0,Start,2,1,1,287,95,192,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,16.559856,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,402844,95.000000,192.000000
07/03.06:06:52.335641,07/03.06:06:52.397005,1, e        ,0.061364,0.061364,1728415872.000000,0.061364,0.000000,0.061364,0.061364,0.061364,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,58460,domain,0,0,cs0,cs0,128,128,0,0,0x626f,0x3235,0,Start,4,2,2,654,146,508,0,0,0,-0.000000,42630.859375,9516.980469,33113.878906,0,0,0,0.000000,0,0,0,0.000000,,,48.888599,16.296200,16.296200,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,402928,73.000000,254.000000
07/03.06:06:52.335807,07/03.06:06:52.367527,1, e        ,0.031720,0.031720,1728415872.000000,0.031720,0.000000,0.031720,0.031720,0.031720,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,64819,domain,0,0,cs0,cs0,128,128,0,0,0x636f,0x2f35,0,Start,4,2,2,486,152,334,0,0,0,-0.000000,61286.253906,19167.716797,42118.535156,0,0,0,0.000000,0,0,0,0.000000,,,94.577553,31.525850,31.525850,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,403016,76.000000,167.000000
